contributors,truncated,text,in_reply_to_status_id,id,favorite_count,source,retweeted,coordinates,entities,in_reply_to_screen_name,id_str,retweet_count,in_reply_to_user_id,favorited,user,geo,in_reply_to_user_id_str,possibly_sensitive,lang,created_at,filter_level,in_reply_to_status_id_str,place,metadata,extended_entities 
,False,@andrea_avena it will never be the end,553588141576454144,553596969978179584,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 161611216, 'indices': [0, 13], 'id_str': '161611216', 'screen_name': 'andrea_avena', 'name': 'Andréa Avena'}], 'hashtags': [], 'urls': []}",andrea_avena,553596969978179584,0,161611216,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 51109691, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/578951597851557889/9PUoUZlM_normal.jpeg', 'profile_sidebar_fill_color': 'F6F6F6', 'entities': {'url': {'urls': [{'url': 'http://t.co/IIO687upuu', 'indices': [0, 22], 'expanded_url': 'http://www.louissherman.wordpress.com', 'display_url': 'louissherman.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 398, 'profile_sidebar_border_color': 'EEEEEE', 'id_str': '51109691', 'profile_background_color': 'ACDED6', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 18727, 'description': 'Learn from the world around us', 'friends_count': 389, 'location': '', 'profile_link_color': '038543', 'profile_image_url': 'http://pbs.twimg.com/profile_images/578951597851557889/9PUoUZlM_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/51109691/1393446225', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'name': 'Louis Sherman', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 467, 'screen_name': 'Louis_Freddie_S', 'notifications': False, 'url': 'http://t.co/IIO687upuu', 'created_at': 'Fri Jun 26 15:54:50 +0000 2009', 'contributors_enabled': False, 'time_zone': 'Casablanca', 'protected': False, 'default_profile': False, 'is_translator': False}",,161611216,,en,Fri Jan 09 16:59:37 +0000 2015,,553588141576454144,,,
,False,@jaseblazefan @SkyNewsBreak true. Perhaps they should all grow some #NoHope,553596198956056576,553597910504714240,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 363222560, 'indices': [0, 13], 'id_str': '363222560', 'screen_name': 'jaseblazefan', 'name': 'SATAN CLAUS'}, {'id': 87416722, 'indices': [14, 27], 'id_str': '87416722', 'screen_name': 'SkyNewsBreak', 'name': 'Sky News Newsdesk'}], 'hashtags': [{'indices': [68, 75], 'text': 'NoHope'}], 'urls': []}",jaseblazefan,553597910504714240,0,363222560,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 18904196, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/532961350889140224/HdXx8jzM.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/590182561613242368/RiKmQ5y5_normal.jpg', 'profile_sidebar_fill_color': 'C0DFEC', 'entities': {'url': {'urls': [{'url': 'http://t.co/YwcM5UCqD5', 'indices': [0, 22], 'expanded_url': 'http://astronomyoutreach.weebly.com', 'display_url': 'astronomyoutreach.weebly.com'}]}, 'description': {'urls': []}}, 'followers_count': 745, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '18904196', 'profile_background_color': '0E0F0F', 'listed_count': 17, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 30186, 'description': 'Tweet Hockey and Astronomy.  Founder of @AstroOutreachGC and Founder of Astronomy For Fun', 'friends_count': 916, 'location': 'Baginton', 'profile_link_color': '1C23AD', 'profile_image_url': 'http://pbs.twimg.com/profile_images/590182561613242368/RiKmQ5y5_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18904196/1418688214', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/532961350889140224/HdXx8jzM.png', 'name': 'GazSC', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 2954, 'screen_name': 'gazsc', 'notifications': False, 'url': 'http://t.co/YwcM5UCqD5', 'created_at': 'Mon Jan 12 15:53:14 +0000 2009', 'contributors_enabled': False, 'time_zone': 'Europe/London', 'protected': False, 'default_profile': False, 'is_translator': False}",,363222560,,en,Fri Jan 09 17:03:21 +0000 2015,,553596198956056576,,,
,False,AFP: suspected #CharlieHebdo gunmen have been killed,,553587672137334785,572,"<a href=""http://news.sky.com"" rel=""nofollow"">SkyNews Alerts - Breaking</a>",False,,"{'user_mentions': [], 'symbols': [], 'trends': [], 'hashtags': [{'indices': [15, 28], 'text': 'CharlieHebdo'}], 'urls': []}",,553587672137334785,1499,,False,"{'follow_request_sent': None, 'profile_use_background_image': True, 'default_profile_image': False, 'id': 87416722, 'verified': True, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/466205586728579073/2DyiEhpv_normal.jpeg', 'profile_sidebar_fill_color': 'BDD6FF', 'profile_text_color': '000000', 'followers_count': 1380388, 'profile_sidebar_border_color': '000000', 'id_str': '87416722', 'profile_background_color': '000000', 'listed_count': 14588, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/507137478419968000/JIXUrv-E.jpeg', 'utc_offset': 0, 'statuses_count': 27258, 'description': 'The latest breaking news, direct from the Sky News team. Tweet @skynews with any questions or queries.', 'friends_count': 6, 'location': 'London, UK', 'profile_link_color': '385FAC', 'profile_image_url': 'http://pbs.twimg.com/profile_images/466205586728579073/2DyiEhpv_normal.jpeg', 'following': None, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/87416722/1399987040', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/507137478419968000/JIXUrv-E.jpeg', 'name': 'Sky News Newsdesk', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 0, 'screen_name': 'SkyNewsBreak', 'notifications': None, 'url': 'http://www.skynews.com/', 'created_at': 'Wed Nov 04 11:25:45 +0000 2009', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,,False,en,Fri Jan 09 16:22:40 +0000 2015,low,,,,
,False,"Damn, this is like a movie RT @HuffingtonPost Reports: #CharlieHebdo suspects killed http://t.co/zCuZD1cure",553588178687655936,553588358044483584,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [30, 45], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [{'indices': [55, 68], 'text': 'CharlieHebdo'}], 'urls': [{'url': 'http://t.co/zCuZD1cure', 'indices': [85, 107], 'expanded_url': 'http://huff.to/1xMc9KH', 'display_url': 'huff.to/1xMc9KH'}]}",HuffingtonPost,553588358044483584,1,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 56937357, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/325056893/McCree__Michael.jpg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/538574498841501696/IpfXoPI-_normal.jpeg', 'profile_sidebar_fill_color': 'EFEFEF', 'entities': {'description': {'urls': []}}, 'followers_count': 536, 'profile_sidebar_border_color': 'EEEEEE', 'id_str': '56937357', 'profile_background_color': '131516', 'listed_count': 8, 'is_translation_enabled': False, 'utc_offset': -18000, 'statuses_count': 34198, 'description': 'Be comfortable in knowing that you have the power to accumulate true knowledge and the game you need to improve yourself', 'friends_count': 378, 'location': 'ATL/ UnBelievableville', 'profile_link_color': '009999', 'profile_image_url': 'http://pbs.twimg.com/profile_images/538574498841501696/IpfXoPI-_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/56937357/1417241141', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/325056893/McCree__Michael.jpg', 'name': 'M.M. ', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 1078, 'screen_name': 'GUMPnATLien1', 'notifications': False, 'url': None, 'created_at': 'Wed Jul 15 05:36:49 +0000 2009', 'contributors_enabled': False, 'time_zone': 'Eastern Time (US & Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,False,en,Fri Jan 09 16:25:24 +0000 2015,,553588178687655936,,,
,False,“@HuffingtonPost: Reports: #CharlieHebdo suspects killed http://t.co/mWCSjh3CkH” superb simultaneous response by the French tactics unit.,553588178687655936,553588472330452992,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [1, 16], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [{'indices': [27, 40], 'text': 'CharlieHebdo'}], 'urls': [{'url': 'http://t.co/mWCSjh3CkH', 'indices': [57, 79], 'expanded_url': 'http://huff.to/1xMc9KH', 'display_url': 'huff.to/1xMc9KH'}]}",HuffingtonPost,553588472330452992,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2902306568, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/534194283150987264/LXRaiCzv.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/579094549944877056/78QKjeB7_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/P2kQjGDS7U', 'indices': [0, 22], 'expanded_url': 'http://trunorthaerial.com', 'display_url': 'trunorthaerial.com'}]}, 'description': {'urls': []}}, 'followers_count': 69, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '2902306568', 'profile_background_color': 'ABB8C2', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': -28800, 'statuses_count': 537, 'description': ""The Sky's the Limit...unless otherwise restricted by the FAA."", 'friends_count': 263, 'location': 'Southern CA', 'profile_link_color': 'DD2E44', 'profile_image_url': 'http://pbs.twimg.com/profile_images/579094549944877056/78QKjeB7_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2902306568/1419203847', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/534194283150987264/LXRaiCzv.jpeg', 'name': 'Sean', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 55, 'screen_name': 'TruNorthAerial', 'notifications': False, 'url': 'http://t.co/P2kQjGDS7U', 'created_at': 'Mon Nov 17 03:54:01 +0000 2014', 'contributors_enabled': False, 'time_zone': 'Pacific Time (US & Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,False,en,Fri Jan 09 16:25:51 +0000 2015,,553588178687655936,,,
,False,"@HuffingtonPost great news! No trial, no taxpayer money spent to support them.",553588178687655936,553588570368532480,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553588570368532480,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 356446544, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/512709115785662466/BgMFAtFt_normal.jpeg', 'profile_sidebar_fill_color': 'EFEFEF', 'entities': {'description': {'urls': []}}, 'followers_count': 110, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '356446544', 'profile_background_color': '131516', 'listed_count': 2, 'is_translation_enabled': False, 'utc_offset': -14400, 'statuses_count': 8567, 'description': '#FSU fanatic, #Royals, #Anglophile, Bitten by #Britain', 'friends_count': 265, 'location': 'Former British colony', 'profile_link_color': '009999', 'profile_image_url': 'http://pbs.twimg.com/profile_images/512709115785662466/BgMFAtFt_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/356446544/1400443394', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'name': 'royal_ tee', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 1359, 'screen_name': 'VernaCarre', 'notifications': False, 'url': None, 'created_at': 'Tue Aug 16 21:32:27 +0000 2011', 'contributors_enabled': False, 'time_zone': 'Atlantic Time (Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:26:15 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost Good news !!! Alah Akbar !!,553588178687655936,553588750207680512,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553588750207680512,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 195156866, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2392105436/image_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 13, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '195156866', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1101, 'description': '', 'friends_count': 45, 'location': 'Rio', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2392105436/image_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Luol\n', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 26, 'screen_name': 'lfoliv', 'notifications': False, 'url': None, 'created_at': 'Sat Sep 25 23:44:59 +0000 2010', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,14511951,,in,Fri Jan 09 16:26:57 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost damnit!!! That's what those fuckers wanted!! Now they will be hailed as martyrs....,553588178687655936,553588869409832960,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553588869409832960,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 22824100, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/588693518455021568/DJCMo-KC_normal.jpg', 'profile_sidebar_fill_color': 'A0C5C7', 'entities': {'description': {'urls': []}}, 'followers_count': 180, 'profile_sidebar_border_color': '8796A6', 'id_str': '22824100', 'profile_background_color': '709397', 'listed_count': 5, 'is_translation_enabled': False, 'utc_offset': -18000, 'statuses_count': 6526, 'description': '', 'friends_count': 771, 'location': 'Philadelphia', 'profile_link_color': '8C00FF', 'profile_image_url': 'http://pbs.twimg.com/profile_images/588693518455021568/DJCMo-KC_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22824100/1355236444', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'name': 'Amy', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 3502, 'screen_name': 'amyreyrn', 'notifications': False, 'url': None, 'created_at': 'Wed Mar 04 19:55:55 +0000 2009', 'contributors_enabled': False, 'time_zone': 'Eastern Time (US & Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:27:26 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost Can you confirm the reports that those suspects were killed by French police?,553588178687655936,553589038196981760,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553589038196981760,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 107273605, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/505162566054604800/nmh6Ikup.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/583003547316408320/_HYu5GO5_normal.jpg', 'profile_sidebar_fill_color': 'F6FFD1', 'entities': {'url': {'urls': [{'url': 'http://t.co/m5g3D5QbK2', 'indices': [0, 22], 'expanded_url': 'http://chester2278.wordpress.com', 'display_url': 'chester2278.wordpress.com'}]}, 'description': {'urls': []}}, 'followers_count': 305, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '107273605', 'profile_background_color': 'FFF04D', 'listed_count': 12, 'is_translation_enabled': False, 'utc_offset': -18000, 'statuses_count': 17466, 'description': 'My Official Twitter Page. A blogger and sole author of #ChesQuotes. Pianist. Prayer Warrior. Youscooper. Compassionate. Future Web Designer.', 'friends_count': 1424, 'location': 'Scarborough, Ontario, Canada', 'profile_link_color': '0099CC', 'profile_image_url': 'http://pbs.twimg.com/profile_images/583003547316408320/_HYu5GO5_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/107273605/1419412371', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/505162566054604800/nmh6Ikup.jpeg', 'name': 'Chester M. Diaz', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 522, 'screen_name': 'iamchesterdiaz', 'notifications': False, 'url': 'http://t.co/m5g3D5QbK2', 'created_at': 'Fri Jan 22 01:47:56 +0000 2010', 'contributors_enabled': False, 'time_zone': 'Eastern Time (US & Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:28:06 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost good.,553588178687655936,553589124125323264,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553589124125323264,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2323975734, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/508630980492398592/GNXirdQK_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/5FqFnvGF7w', 'indices': [0, 22], 'expanded_url': 'http://apache6.com', 'display_url': 'apache6.com'}]}, 'description': {'urls': []}}, 'followers_count': 646, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2323975734', 'profile_background_color': 'C0DEED', 'listed_count': 10, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 3020, 'description': '#Apache6 Private Security. Mil #Veterans protecting the public from imminent harm. Life is precious, protect it. Opinions are my own. #potsecurity #Marines', 'friends_count': 776, 'location': 'WA State', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/508630980492398592/GNXirdQK_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2323975734/1415909136', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Apache 6', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 3019, 'screen_name': 'Apacheteam6', 'notifications': False, 'url': 'http://t.co/5FqFnvGF7w', 'created_at': 'Sun Feb 02 15:59:32 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:28:27 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost That's a good start,553588178687655936,553589955029512192,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553589955029512192,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1549284001, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/563514340062404608/bQicX3qs_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 26, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '1549284001', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': -25200, 'statuses_count': 2419, 'description': 'Specializing in Shade Tree Philosophy since 1996', 'friends_count': 100, 'location': 'Lakewood, Minisaki', 'profile_link_color': 'D109F0', 'profile_image_url': 'http://pbs.twimg.com/profile_images/563514340062404608/bQicX3qs_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Der Bongo', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 143, 'screen_name': 'RW97153628', 'notifications': False, 'url': None, 'created_at': 'Wed Jun 26 22:46:11 +0000 2013', 'contributors_enabled': False, 'time_zone': 'Arizona', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:31:45 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost They got Netanyahu's Mossad agents? GOOD. Don't fuck with the French -- they invented the guillotine!,553588178687655936,553590627343302657,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553590627343302657,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1271386550, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3385837868/2fd931eda80079f3af5671cf7b5a2fae_normal.jpeg', 'profile_sidebar_fill_color': 'EFEFEF', 'entities': {'url': {'urls': [{'url': 'http://t.co/3zVqyMlWbi', 'indices': [0, 22], 'expanded_url': 'http://Sh1nedown.DeviantArt.com', 'display_url': 'Sh1nedown.DeviantArt.com'}]}, 'description': {'urls': []}}, 'followers_count': 319, 'profile_sidebar_border_color': 'EEEEEE', 'id_str': '1271386550', 'profile_background_color': '131516', 'listed_count': 3, 'is_translation_enabled': False, 'utc_offset': -18000, 'statuses_count': 1307, 'description': ""If what doesn't kill ya makes ya stronger... pray I don't have to come lookin' fer ya again, rookie. #TougherThanWolverine"", 'friends_count': 2000, 'location': 'Ocala, Florida U.S.A.', 'profile_link_color': '009999', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3385837868/2fd931eda80079f3af5671cf7b5a2fae_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'name': 'Project Asylum Books', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 560, 'screen_name': 'TunaLick', 'notifications': False, 'url': 'http://t.co/3zVqyMlWbi', 'created_at': 'Sat Mar 16 04:18:22 +0000 2013', 'contributors_enabled': False, 'time_zone': 'Lima', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:34:25 +0000 2015,,553588178687655936,,,
,False,@HuffingtonPost Chance lost to bring them to big trial and exposure to the world. A pitty they were not caught alive! Now they are martirs!,553588178687655936,553591897458237440,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 14511951, 'indices': [0, 15], 'id_str': '14511951', 'screen_name': 'HuffingtonPost', 'name': 'Huffington Post'}], 'hashtags': [], 'urls': []}",HuffingtonPost,553591897458237440,0,14511951,False,"{'follow_request_sent': False, 'profile_use_background_image': False, 'profile_text_color': '000000', 'default_profile_image': False, 'id': 1165979425, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/522052131826581504/pTHJwwzq_normal.jpeg', 'profile_sidebar_fill_color': '000000', 'entities': {'url': {'urls': [{'url': 'http://t.co/1x3ekkAIl9', 'indices': [0, 22], 'expanded_url': 'http://www.redstar-cv.be', 'display_url': 'redstar-cv.be'}]}, 'description': {'urls': []}}, 'followers_count': 28, 'profile_sidebar_border_color': '000000', 'id_str': '1165979425', 'profile_background_color': '000000', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 437, 'description': 'Ignorantiam historiae, damnat', 'friends_count': 245, 'location': 'Cayman Isles', 'profile_link_color': 'ABB8C2', 'profile_image_url': 'http://pbs.twimg.com/profile_images/522052131826581504/pTHJwwzq_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1165979425/1413491588', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Roy Buckaneer', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 42, 'screen_name': 'veroustf', 'notifications': False, 'url': 'http://t.co/1x3ekkAIl9', 'created_at': 'Sun Feb 10 13:49:26 +0000 2013', 'contributors_enabled': False, 'time_zone': 'Brussels', 'protected': False, 'default_profile': False, 'is_translator': False}",,14511951,,en,Fri Jan 09 16:39:28 +0000 2015,,553588178687655936,,,
